data,stato,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,totale_casi,note
2020-11-09T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1289 
2020-11-10T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1358 
2020-11-11T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1417 
2020-11-12T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1468 
2020-11-13T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1515 
2020-11-14T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1541 
2020-11-15T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1564 
2020-11-16T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1497 
2020-11-17T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1523 
2020-11-18T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1548 
2020-11-19T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1567 
2020-11-20T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1595 
2020-11-21T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1599 
2020-11-22T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1610 
2020-11-23T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1625 
2020-11-24T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1653 
2020-11-25T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1677 
2020-11-26T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1688 
2020-11-27T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1687 
2020-11-28T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1703 
2020-11-29T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1715 
2020-11-30T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1680 
